"x" "x.1"
0.18219976 0.10367802
0.18221105 0.0064084878
0.18223209 0.031006385
0.18230634 -1.7415115e-05
0.1823223 0.085711434
0.18244662 0.064668694
0.18246843 -0.033997472
0.18250325 0.016303326
0.18256315 -0.058779953
0.18259463 0.02945284
0.18261067 0.026170245
0.18265814 -0.031173494
0.18275767 0.14072563
0.18277507 0.0065119638
0.18281738 0.040212894
0.18287871 0.010566284
0.18289094 0.13642694
0.1828933 0.015850822
0.18290636 -0.032436912
0.18298675 -0.070090048
0.18307255 0.090219803
0.18307678 0.085620809
0.18310541 0.001856723
0.18313589 0.042952166
0.1831366 -0.06940732
0.18317568 0.02177391
0.18317646 0.065475073
0.18320859 -0.048700149
0.18325712 -0.016241214
0.18329123 -0.014639462
0.18331711 0.069697223
0.18338919 0.03957565
0.18340336 -0.071421248
0.18342534 -0.038821242
0.18345351 0.10962014
0.18346499 0.0059034832
0.18351738 0.012756586
0.18351973 0.037246768
0.18352837 -0.044054926
0.18354749 -0.034938575
0.18364637 0.020207073
0.18369139 -0.003916611
0.18369179 -0.030845308
0.18372613 0.14176139
0.18373087 -0.026895472
0.18374456 -0.033080826
0.18377851 -0.041975833
0.18382702 0.082967469
0.18384961 0.23131786
0.18385537 -0.030552753
0.18387384 0.077048657
0.18387909 0.2629969
0.183907 0.048299789
0.18408915 0.022927044
0.18413376 0.16440547
0.18418534 0.22358591
0.18421655 -0.069839954
0.18423063 0.1310607
0.18424859 0.1433838
0.18428472 0.032390263
0.18429443 -0.031542363
0.18430866 0.0047131898
0.18437929 0.013106922
0.18438559 -0.15810266
0.1844389 -0.0070674138
0.18444049 -0.068614577
0.18444298 0.13673281
0.18448214 -0.22090118
0.18448896 -0.068698927
0.18450142 -0.072055924
0.18450202 0.020035628
0.18450212 0.052779982
0.18452593 -0.027648032
0.18453175 0.00047820731
0.18454095 -0.034419124
0.18454674 0.094836503
0.18455694 0.039628706
0.18457461 0.039265724
0.18458038 0.13108952
0.18459123 0.26357028
0.18459864 -0.0026957825
0.18468153 -0.0079776231
0.1847124 0.12072404
0.18472553 0.040958099
0.18477798 0.056726993
0.18481668 -0.070413678
0.18482251 -0.042126383
0.18485533 -0.0022746359
0.18494205 0.0041206692
0.18494673 0.18182047
0.18502709 0.053517776
0.18506477 0.035282203
0.18506973 0.012558383
0.18509284 0.33482989
0.18513759 0.036665062
0.18514544 0.057923763
0.18515116 -0.043892254
0.18522291 0.0040360007
0.18524531 -0.045612397
0.18536348 0.26020141
0.18542672 -0.05276711
0.18554749 0.017941848
0.18557486 0.061246135
0.18566673 0.10322769
0.18575111 0.15091721
0.18575556 0.073915159
0.18579871 -0.047530097
0.18581323 0.027588355
0.1858168 0.12992075
0.18581996 -0.092876092
0.18585429 0.035817396
0.18586194 -0.06986762
0.18586384 0.032803323
0.18590198 -0.048359756
0.18591727 0.025869758
0.18595372 0.1203576
0.18598732 -0.073238339
0.1859926 -0.012313153
0.18605036 -0.035852089
0.18605155 -0.0299339
0.18605556 0.037553887
0.1860787 0.007999283
0.18608049 0.26730054
0.18615411 -0.037936745
0.18618345 -0.043226435
0.18619984 -0.023344683
0.18621632 0.021984633
0.18622127 0.059505622
0.18626532 0.14563329
0.18626809 0.050586908
0.18632062 -0.15131786
0.18638135 0.25539695
0.18642159 0.0022812946
0.1864284 -0.01639132
0.18644342 0.029263907
0.18657991 -0.045764823
0.18663475 -0.045519422
0.18663996 -0.047213521
0.18666658 -0.023695078
0.18666904 0.052244704
0.18666949 -0.15783542
0.18670939 0.041450677
0.18677844 0.038362796
0.18681199 -0.068097064
0.18682073 -0.044382439
0.18684158 0.047166829
0.18698976 -0.054810358
0.18700579 -0.037633883
0.1870079 0.0063925478
0.18703712 -0.034025508
0.18704803 0.01567402
0.18714212 -0.040020256
0.1871697 0.045439215
0.18724839 0.13485057
0.18726731 0.145687
0.18728463 0.036395209
0.18729963 -0.0024189935
0.18731343 0.031004827
0.1873146 0.0085515188
0.18732565 0.061096968
0.18733051 0.24146422
0.18740252 -0.022974571
0.18741425 0.018837416
0.1874263 0.13582321
0.18743555 0.059820365
0.18750152 0.13009575
0.18754259 -0.21153799
0.18754787 0.14968593
0.18760932 -0.034681168
0.18761054 -0.035997955
0.18765249 0.027284592
0.187664 -0.04679085
0.18766958 -0.025798698
0.18771639 0.030124835
0.18778432 0.018017391
0.18778819 0.10184368
0.18782758 -0.044739711
0.18784227 0.0037211573
0.1878809 0.010202526
0.18790897 0.043516364
0.1879118 -0.006184506
0.18793556 0.042780687
0.18793766 0.01095684
0.18805162 0.001886151
0.18806044 0.0067242295
0.18806083 0.13938605
0.18806651 -0.06675147
0.18806864 -0.010886928
0.18809183 0.019828085
0.18812828 -0.15294224
0.18815869 0.0024123749
0.18816917 0.25968729
0.18817565 0.0090582959
0.18818172 0.064597593
0.18818392 -0.060290155
0.18819661 0.034371269
0.18819706 -0.014076221
0.18820636 -0.18911281
0.18820743 7.5487133e-05
0.1882141 0.10108088
0.18822594 0.0027440533
0.18824473 0.037479035
0.18824758 0.0022242767
0.18825742 -0.036369947
0.18826724 0.063082025
0.18829113 0.038646204
0.18831402 -0.041379482
0.18832573 0.067391828
0.18836159 0.044799113
0.18838689 0.044042827
0.18845866 0.29437526
0.18846241 0.036556335
0.18849115 0.052111092
0.1885982 0.14102896
0.18862314 0.14792605
0.18863038 0.063531077
0.18864482 0.053138984
0.18870878 0.0038909247
0.18879112 -0.05719239
0.1888122 -0.035063399
0.18884943 -0.065931327
0.18885374 0.038922828
0.18894949 -0.021814876
0.1889719 -0.036493623
0.18898248 -0.037363927
0.18899958 -0.15745588
0.18913636 0.037848833
0.18915304 -0.14460633
0.18920915 0.0076557489
0.18921582 0.037238897
0.18923444 0.033844665
0.18930176 0.14540549
0.18933475 0.26019706
0.18934067 0.053284203
0.18934942 -0.074321615
0.18943553 -0.13728825
0.18944705 -0.043841337
0.1895044 0.064062525
0.18951627 0.027634257
0.18954461 -0.04929344
0.18958232 0.045935742
0.18959963 0.039719738
0.18961168 0.11967922
0.18962133 0.028274191
0.18969687 0.28322677
0.18975903 0.14363661
0.18984074 0.25583415
0.18988516 0.11845647
0.18990979 0.00070290977
0.18992002 0.0053529993
0.19004284 0.012843331
0.19004337 0.03947403
0.1901114 -0.13839497
0.19013082 -0.2095768
0.19018626 -0.043870541
0.19019793 0.053076104
0.19022411 -0.030002035
0.19025435 0.033420762
0.19029784 -0.04394909
0.19030451 0.15332362
0.19031033 -0.034417291
0.1903109 -0.10309846
0.19032537 -0.035661959
0.19036175 0.051732414
0.19038786 0.087942416
0.19039222 0.15325714
0.19041777 0.11032537
0.19045974 0.15334368
0.19047559 -0.090066431
0.19049093 -0.030027097
0.19052481 0.26110406
0.19061325 -0.044397438
0.19061909 0.042609688
0.19062859 0.036412121
0.19064185 -0.037690671
0.19066094 0.095108667
0.19066909 0.14049034
0.19072228 0.13607153
0.1907418 -0.069030306
0.1907472 -0.010084682
0.1907519 -0.023886564
0.19075653 -0.043340968
0.19083279 0.038933149
0.19085791 0.13086284
0.19086576 0.049330011
0.19089115 0.1116982
0.19089929 0.037859948
0.1909196 0.043726629
0.19095278 0.041917012
0.19096788 0.12359979
0.19104406 0.26634087
0.19105483 -0.045992976
0.19109985 0.040413459
0.19117006 0.053215628
0.19117258 0.040909235
0.19118958 -0.090896552
0.19121633 0.051068819
0.19123228 -0.017644078
0.1912666 -0.091289195
0.19135823 -0.078861677
0.19136607 0.064123402
0.19136649 0.087603633
0.19137761 0.1419031
0.19138362 0.0061276998
0.19138629 0.089565239
0.19142067 0.048218473
0.19142567 0.27221294
0.19146735 0.020873004
0.19149233 -0.044410811
0.1915102 0.047120394
0.19151203 0.26224736
0.19156908 0.12536516
0.19163347 -0.091260788
0.19164061 -0.039904142
0.19167192 0.017305179
0.19167851 0.057676226
0.1917103 0.009897249
0.19173193 0.11994439
0.19175971 -0.073215154
0.19176112 -0.043823203
0.19176388 -0.034350303
0.1917652 0.11815347
0.19177613 -0.032867211
0.19180932 0.050468395
0.19184025 -0.044555176
0.191849 0.10309784
0.19186731 0.028173971
0.1918849 0.27138635
0.1919113 -0.041569448
0.19191757 0.14905427
0.19195343 -0.029298752
0.19198498 -0.093715995
0.19203969 0.060627922
0.19208361 -0.04434746
0.19211049 -0.042908868
0.19211403 -0.20776145
0.19213511 0.0059207685
0.19221689 -0.072143636
0.19222107 -0.091839295
0.19222982 0.012227585
0.19223163 0.11399658
0.19224374 -0.043462993
0.19233134 -0.075538208
0.19239161 -0.05410766
0.19241238 0.045331853
0.1924314 -0.0029492914
0.19244586 0.27207296
0.19248174 -0.042720591
0.19251216 -0.065392399
0.19254298 0.14225707
0.19255274 0.039345199
0.1925768 0.036938386
0.19257922 -0.022661762
0.1925837 -0.071890501
0.19263327 0.0083993775
0.1926509 -0.022305321
0.19269984 0.044781805
0.19272034 0.046611976
0.19275968 0.016604451
0.19277155 0.011281224
0.19278582 0.11288914
0.19281614 -0.1168877
0.19282695 0.12183634
0.1928372 0.047745182
0.19292039 0.048918335
0.19292293 -0.17831623
0.1929294 0.046715781
0.19294379 -0.07963931
0.19295677 0.0073439892
0.19298283 0.023684203
0.1929874 0.069803098
0.19304815 0.040258416
0.19305712 0.037450237
0.19307221 -0.089496269
0.19313729 -0.059295859
0.19317578 -0.090911249
0.19322207 -0.037839552
0.19323285 -0.03772379
0.19327579 0.15883668
0.19328879 -0.045696547
0.19335245 0.0066263797
0.1933947 -0.080576394
0.19340071 0.27640044
0.19341543 -0.00075233499
0.19343124 -0.11825782
0.19347449 0.055185396
0.19350616 0.016169964
0.19351926 -0.009060473
0.19357327 -0.035864095
0.1936157 -0.036435587
0.19366504 0.0028175261
0.19367705 0.27712156
0.19371662 -0.0028755193
0.19372725 0.1095186
0.19377982 0.022517983
0.1937963 0.053578672
0.19381525 0.27551864
0.19382231 0.27672701
0.19386934 0.099309673
0.19386952 -0.070560057
0.19388689 0.051356074
0.19389819 -0.025818329
0.19394732 -0.076765172
0.19394839 0.05544415
0.19395597 0.024860939
0.19399091 -0.061184823
0.19399297 0.060664397
0.19403012 -0.076895255
0.19404233 0.32292294
0.19404361 -0.037245009
0.19406595 -0.079149367
0.19407763 0.052620781
0.19414818 0.032854265
0.1941548 0.013667201
0.19422446 -0.0018599145
0.19422944 0.013375503
0.19425811 -0.028713947
0.19426693 0.08518891
0.19428154 0.10860929
0.19435665 0.017984313
0.19437315 -0.20593751
0.19438193 0.03992793
0.19439699 -0.026496612
0.19440891 0.11622122
0.19442071 0.03897364
0.19442997 0.021513165
0.19443234 0.037973204
0.19443671 -0.023996822
0.1944551 0.0036677079
0.19445622 0.0028728287
0.19449017 0.2555914
0.19450753 0.058586085
0.19452695 -0.041537519
0.19457566 -0.024365081
0.19459815 0.13336595
0.19466164 0.0065406906
0.1947061 0.27207053
0.1947615 0.24719208
0.19479494 0.014153819
0.19481869 0.12293653
0.19485776 0.050529616
0.19488547 0.034606157
0.19490504 0.13839099
0.19494165 0.20834648
0.19502508 -0.075765242
0.19506712 0.0058744814
0.19508396 0.27477388
0.19509282 0.066859617
0.19509577 -0.037217277
0.19510007 0.011681883
0.19512377 0.25824822
0.1951722 -0.040387453
0.19522777 -0.20192568
0.19523257 -0.077451151
0.19524467 -0.026398668
0.19528282 0.15337829
0.19528735 -0.045917059
0.19535412 0.1084314
0.19539397 -0.19605901
0.19546105 -0.069600625
0.19546602 -0.089451722
0.19548644 0.0033922673
0.19549993 -0.19452728
0.19551004 0.263281
0.19555665 0.25822732
0.19563493 0.24497782
0.19565418 -0.058115181
0.19568197 -0.094394413
0.1957024 0.11559284
0.19570378 -0.19299698
0.19574107 0.1571425
0.19576092 0.11613345
0.19576742 -0.19207377
0.19579622 -0.024774813
0.19588136 -0.19840651
0.1958964 0.31202398
0.19590119 0.03927282
0.19590608 -0.083562007
0.19593372 -0.022826968
0.19594315 -0.057436301
0.19599555 -0.19768085
0.19606057 -0.051941667
0.19614955 0.055557085
0.19615332 0.0071623996
0.19618114 0.0069757621
0.19619078 -0.19157391
0.19622327 0.15324917
0.19622555 0.037464936
0.19626072 -0.19444713
0.19629851 -0.010059032
0.19630165 -0.025857883
0.19631377 -0.19230854
0.19631851 0.37167041
0.19636244 0.10462269
0.1963716 0.27720013
0.19637965 0.20752231
0.19640466 -0.19315019
0.19648381 0.047397875
0.19651677 0.052860568
0.19652177 -0.018631404
0.19652346 -0.064531423
0.19652624 -0.062864454
0.19652718 -0.002069037
0.19653215 0.034032617
0.19657415 -0.19465521
0.19664357 -0.20266865
0.19665369 0.0099206194
0.19667392 -0.074743064
0.19669189 0.054488194
0.19669206 -0.19846295
0.19670065 0.11257772
0.1967594 0.15978933
0.19679688 0.025058863
0.19679929 0.04047991
0.19682264 0.30167144
0.19682325 0.11449768
0.19682655 0.056159534
0.19684333 0.041195805
0.19689424 0.022409766
0.19693084 0.28457928
0.19700141 -0.20170979
0.19703303 -0.024615543
0.19704228 0.06040446
0.19707994 0.060249463
0.19714934 0.010776238
0.19715246 0.11660925
0.19717156 0.11874182
0.19717191 -0.063802674
0.19719503 0.28087319
0.19721647 -0.19457908
0.19730535 0.27326805
0.19732281 0.21075817
0.19734072 0.11895663
0.19734922 0.11407733
0.19735817 -0.047003376
0.19741499 0.03799231
0.19741994 -0.19865311
0.1974244 0.035629562
0.19745266 0.041327748
0.19749034 0.2775992
0.19750465 0.25204024
0.19754798 -0.023575812
0.1975517 0.033213617
0.19756493 0.057210422
0.19757896 0.032625825
0.1976755 0.12663481
0.1977095 0.11945577
0.19771338 0.10820561
0.1977187 0.033328845
0.19771902 -0.19825405
0.19773067 -0.19956916
0.19776679 -0.13678816
0.19777575 0.040908561
0.19777931 -0.19791693
0.19786798 -0.13929199
0.19792895 -0.057054275
0.19793476 0.0354953
0.19794133 0.059497783
0.19795873 -0.022350099
0.19804224 0.0042906176
0.19808379 -0.048511357
0.1980958 -0.19877792
0.19810086 0.035703893
0.19812453 -0.20067579
0.198179 -0.19799056
0.19823427 0.04675707
0.19823709 0.10226736
0.19824955 -0.029826354
0.19827455 0.069800772
0.19828243 0.11562987
0.19829313 0.27309596
0.19830815 -0.06460045
0.19832333 -0.19448133
0.19833274 0.063865634
0.1983511 -0.20008502
0.19837378 -0.073530296
0.19839534 0.070468567
0.19840931 -0.13659382
0.19840952 -0.13756415
0.19841154 -0.20009312
0.19842351 -0.19972779
0.19843758 -0.078552362
0.19844616 -0.19668028
0.19846647 0.041340319
0.19847017 0.052841485
0.19847643 0.034419098
0.19848566 -0.075107691
0.19850679 -0.04713594
0.19857401 -0.023912013
0.19857692 -0.20177234
0.19858591 0.24877735
0.19859282 0.11448816
0.19866037 -0.19639258
0.19868679 -0.19857051
0.19872998 0.060833548
0.19874309 0.27919179
0.19880942 0.09452675
0.1989029 0.043477887
0.19897932 0.30412526
0.19899612 0.04620479
0.19900186 0.10341692
0.19900191 -0.19935221
0.19905445 -0.062709025
0.19909329 -0.044168019
0.19913432 0.03311944
0.19919653 0.13752118
0.19922449 -0.19506289
0.19923643 0.14357498
0.19926236 -0.073302767
0.19926517 -0.03970489
0.19927008 0.019019075
0.1992935 0.21056567
0.1993423 0.10132976
0.19934469 0.039075091
0.19936573 -0.19600672
0.19938799 0.1198146
0.19943692 0.20867202
0.1994389 -0.073358512
0.19945019 0.048085757
0.19946215 -0.056326459
0.19951768 0.0079303213
0.19952751 0.14696701
0.19960252 -0.07963139
0.19965299 0.041458045
0.19974659 0.14294277
0.19979404 0.047370684
0.19980624 -0.054536629
0.19982265 0.11903642
0.19983415 0.27507766
0.19985368 0.37637652
0.19988744 0.13337707
0.19996016 0.033945963
0.19999877 0.13567831
0.20005326 -0.028026536
0.20005477 0.14046951
0.20005516 -0.13388092
0.20006878 -0.049550163
0.20011418 0.12687642
0.2001427 0.13888957
0.20015082 0.12533124
0.20018544 0.31765086
0.20020867 -0.023730187
0.20024339 0.29461483
0.20024652 0.033040828
0.20027307 0.039128096
0.20027546 0.14057332
0.20047997 0.28582927
0.20049701 -0.13745178
0.20051447 0.044915975
0.2005257 0.13724949
0.20062965 0.061294911
0.20063506 0.030982875
0.20063762 0.054036928
0.20064661 -0.19548707
0.20066766 -0.1353992
0.20069977 0.062502855
0.20070227 -0.075318237
0.20071007 -0.026612936
0.2007478 -0.062971844
0.20079794 0.045412828
0.20080217 0.11914566
0.20080758 -0.026580935
0.20086326 0.024096079
0.20086524 0.081930317
0.20090881 -0.20119606
0.20090913 0.30448678
0.20095338 0.066249402
0.20096525 -0.2010751
0.20103465 0.037780624
0.20106414 -0.059575233
0.20111607 0.2100593
0.20115044 0.02550881
0.20116289 0.10550715
0.20116858 0.044225311
0.20118019 0.088090919
0.20120231 -0.03727025
0.20125939 -0.033529296
0.20126102 0.13135287
0.20126607 0.010959073
0.20128489 0.012298027
0.20130464 -0.03345903
0.20133949 0.14514271
0.2013429 -0.065264567
0.2014136 -0.032872501
0.20142288 0.12257723
0.20145534 0.048146778
0.20158298 0.039058249
0.20160387 0.27668159
0.20169789 -0.058621501
0.20176773 -0.036825795
0.20183701 0.095746503
0.20189117 -0.1344737
0.20192574 0.099404362
0.20193914 0.14105542
0.20195374 -0.15791387
0.20198198 -0.09030649
0.20200848 -0.033949657
0.20204133 0.040377041
0.20205852 1
0.20206445 -0.094488496
0.20207896 0.027055945
0.20208517 -0.13754551
0.20214151 0.0084224174
0.20219752 -0.033597301
0.20219849 0.040231424
0.20227568 -0.0094692827
0.20233043 -0.033026373
0.20235679 -0.13879731
0.20240491 0.01781047
0.20240792 0.02771934
0.20243383 -0.032754671
0.20243886 0.015934447
0.20245683 0.31723233
0.20247077 0.37157997
0.20247546 0.27031021
0.20247644 -0.14004267
0.20249164 0.13216574
0.20250734 0.30423083
0.20251363 -0.13288011
0.20252204 -0.03301145
0.20254282 0.099909896
0.20254579 -0.010939553
0.20254989 0.13871315
0.20255579 0.20433417
0.2025939 0.1562755
0.20259948 0.21154324
0.20265579 0.04242631
0.20271196 0.23226986
0.2027371 0.24467385
0.20274429 0.22311445
0.20274652 -0.076722297
0.20278557 -0.092552455
0.20280066 0.048771272
0.20280973 -0.037547868
0.20282369 0.11800903
0.20285185 0.00087779724
0.2028968 0.019210449
0.20290024 0.038654542
0.20291186 0.23402264
0.2029438 0.36947344
0.20301069 0.37468571
0.20306341 0.081000952
0.20321506 0.081999897
0.20322104 0.044876819
0.20327282 0.046199566
0.20327677 -0.054596413
0.20330684 0.069365861
0.20338647 0.23760919
0.20339118 0.12728009
0.20342774 0.25668174
0.20343116 0.014668937
0.20344033 0.02790972
0.20345854 0.043090389
0.20347232 0.29608739
0.20347334 0.30207011
0.20350667 0.21625004
0.20352842 0.039686541
0.20365067 0.23625913
0.20371879 0.048607253
0.20374606 0.27227022
0.20376192 0.048084183
0.20379214 0.046657723
0.20380494 0.037541244
0.20380829 0.04503714
0.20385513 0.015491758
0.20391522 -0.027407897
0.20392755 0.30271416
0.20393599 -0.021573356
0.20396261 0.21110169
0.20398123 0.30536288
0.20399112 0.051866992
0.20399391 -0.021247317
0.20411787 0.088833833
0.20413831 0.015488197
0.2041798 0.02074461
0.20418434 0.015436035
0.20422716 -0.0022618578
0.20425694 -0.0067992777
0.20430214 -0.063857294
0.20438731 0.044411259
0.20442824 0.01768522
0.20443582 -0.030154408
0.20444213 -0.031888052
0.2044779 -0.15358402
0.20450086 0.021730956
0.20460936 0.023565935
0.20468402 0.31742947
0.20469348 0.26690633
0.20472951 0.019949733
0.20476816 0.11388331
0.20477383 0.022634553
0.20478546 0.021580457
0.20479998 0.21476413
0.20484298 -0.054528328
0.20485084 0.10587824
0.20492417 -0.056036795
0.20499111 0.28614378
0.20499917 -0.044212165
0.20500781 -0.033181084
0.20503076 0.11041559
0.20504721 0.22288229
0.20505805 0.019900851
0.20505836 -0.032767963
0.20514375 -0.06423758
0.2051461 -0.052999941
0.20517508 0.12119357
0.20522212 0.10821167
0.20523878 0.38312305
0.20525827 -0.013689814
0.20527875 0.017333187
0.2052843 0.035936902
0.20532201 0.018189524
0.20532609 0.046450434
0.20535323 0.017058291
0.20539729 0.37999551
0.20542829 -0.10806368
0.20556676 0.017095447
0.20559945 -0.0062845525
0.2056541 0.011581739
0.20572838 -0.0057341098
0.20575753 -0.067360961
0.20579402 0.99977594
0.20587413 0.3832349
0.20587727 0.015420733
0.20593183 -0.099421089
0.20594712 0.21617194
0.2060352 0.30649459
0.20604621 0.045473434
0.20609291 -0.1009415
0.20614234 0.041700483
0.2061537 -0.076104134
0.20616375 0.0039766237
0.20617155 0.02314356
0.20628193 0.00043146004
0.20635788 0.1237567
0.20635999 0.16242812
0.20643524 0.044508322
0.20648816 0.99901418
0.20660518 0.019429833
0.20662088 -0.006968438
0.20663141 0.31025598
0.20665128 0.15090656
0.2066528 0.12242933
0.20666707 -0.12580303
0.20673771 0.022974274
0.20675203 0.30787467
0.20678836 0.28602568
0.20687065 0.12759722
0.20692023 -0.0060539827
0.20697708 0.039950531
0.20699442 0.99837347
0.20699646 0.35866338
0.20701483 0.025525345
0.20701819 0.016874396
0.20703701 0.01573139
0.20704344 -0.019267185
0.20711938 -0.050959866
0.2071561 0.30873757
0.20720371 -0.019670894
0.207268 0.31837894
0.20728645 -0.023303469
0.20733369 0.015967784
0.20735669 0.085047145
0.20737484 -0.093496344
0.20743714 0.014801316
0.20744979 -0.013485407
0.20745276 -0.045147387
0.2074552 0.042348992
0.20750486 0.046683429
0.20753151 -0.10113835
0.20753876 0.027738727
0.20756211 0.012599273
0.20759655 -0.057041572
0.20761886 -0.03286898
0.20762485 0.025191364
0.20768234 0.017811447
0.20769547 -0.01634849
0.20771195 0.14512381
0.20773958 0.15023176
0.20774988 0.32870775
0.20783581 -0.063283371
0.20787928 0.31136619
0.20797541 -0.021561161
0.20798188 0.017905952
0.2080126 0.018018136
0.20805858 0.12713559
0.20819059 0.093563085
0.20823042 0.26597682
0.20829326 -0.0049091426
0.20830981 0.27421582
0.20831373 0.30889939
0.20831771 -0.019619648
0.20841808 0.99710381
0.2084831 0.023271909
0.20851757 0.01207906
0.20854035 -0.019974934
0.2085677 0.17213383
0.20859647 0.012865643
0.20864071 -0.023760032
0.20864749 0.17424914
0.20867293 -0.067795845
0.20869561 -0.052393279
0.20870176 0.015928958
0.20870309 0.12032843
0.20871586 -0.062056198
0.20872722 -0.03951046
0.20875907 0.31036866
0.20876866 -0.0231161
0.20877698 -0.021206802
0.20883803 0.27554326
0.20892517 0.17015748
0.20893908 -0.02121532
0.20903001 -0.026239863
0.20905416 0.0053014709
0.20911143 0.042103961
0.20924051 -0.0157128
0.2092452 -0.041959936
0.20925189 -0.070252529
0.20929472 0.22798807
0.20929588 0.072168128
0.20939256 -0.021088777
0.20948117 0.013059818
0.20948415 -0.022056111
0.20957903 0.048966496
0.20959127 0.11803942
0.20960573 -0.020630232
0.20962195 -0.07004557
0.20963104 0.014364053
0.20963626 -0.054122597
0.20964024 0.14820908
0.209651 -0.027757276
0.20966146 -0.071478886
0.20968089 0.12830048
0.20969047 0.046604514
0.20971472 -0.056681852
0.2097265 -0.0091859799
0.20974329 -0.071684427
0.20975077 -0.013746732
0.20981942 -0.034679589
0.20986479 -0.072841983
0.20986729 0.13250232
0.20990717 -0.018333373
0.20993326 0.024078797
0.20994771 -0.034740125
0.20997107 0.12278195
0.2099716 0.31820696
0.20997347 0.028324964
0.21002447 0.01153372
0.21002595 -0.071097433
0.21002711 0.14503411
0.21004568 -0.017264957
0.21006379 -0.034427881
0.21006987 0.048424963
0.21014286 -0.072911795
0.21015549 0.99240865
0.21018691 0.023276946
0.21025034 0.04855326
0.21027431 -0.052779031
0.2103046 -0.096993197
0.21031431 0.071393054
0.21036262 0.1768797
0.21039279 -0.0040668066
0.21040861 -0.046732314
0.21041459 0.99467521
0.2104226 -0.037246752
0.21048119 -0.015881625
0.21049942 0.034860441
0.21051698 0.0077662234
0.21056032 -0.012420884
0.21057279 0.058959785
0.21058625 -0.069373912
0.21058709 -0.028059198
0.21059077 -0.032118288
0.21059163 0.11375752
0.21060755 -0.017473958
0.21061129 -0.0619374
0.21067695 0.14116474
0.21074523 -0.0083792131
0.21087052 0.06503917
0.21088512 0.063742451
0.2109489 0.14327418
0.21100045 -0.0043333771
0.21105194 0.19512932
0.21106042 -0.0074631349
0.21114866 0.12632347
0.21125432 -0.012380251
0.21127462 0.045880813
0.21139238 -0.042091671
0.21146815 0.0076653364
0.21147434 0.018114672
0.21147659 -0.13774651
0.21148598 0.0349118
0.21150042 0.0048819802
0.21156056 0.17177873
0.21156599 -0.018224873
0.21157846 -0.051545433
0.21158206 -0.033974943
0.21163053 0.13697832
0.21168166 0.049144381
0.21169267 0.063783627
0.21171138 0.13690497
0.21178354 -0.052373455
0.21181629 0.018099136
0.21186436 0.044330652
0.21187282 0.17717534
0.21194942 0.051452203
0.21195039 0.16290685
0.21195399 0.13899692
0.21196459 0.10591765
0.21198372 0.05828363
0.2120306 0.13825283
0.21205342 0.010459948
0.21208012 0.21276182
0.21208335 0.12587024
0.21209292 0.019827832
0.21211054 0.13859529
0.21211292 0.13852093
0.21213142 0.042434778
0.21214138 0.1400561
0.21218023 -0.01406834
0.21219025 0.069218799
0.21220289 0.99276562
0.21220779 -0.0046497519
0.21222553 0.12556828
0.21225939 0.020677748
0.21226735 0.13824452
0.21227649 0.019146634
0.21227812 0.99094036
0.21232015 0.055275548
0.2123553 0.13663964
0.21241341 0.14065988
0.21242746 0.13907064
0.21244619 0.18081097
0.21246292 -0.096673952
0.21250338 0.22612865
0.2125154 -0.087312156
0.21251738 -0.043712351
0.21255818 -0.0093236481
0.21261767 0.13655217
0.2126386 0.0076957134
0.21266658 0.066543951
0.2126815 0.0078434613
0.21277537 -0.018280105
0.21280061 0.2321315
0.2128482 0.10704722
0.21289866 0.13903969
0.21292653 0.018785403
0.21294465 0.1496193
0.2129554 0.14154395
0.21296499 0.006919455
0.2129689 0.0061484832
0.21304889 -0.01420078
0.21306829 0.048697265
0.21313681 0.14142485
0.21315033 -0.028625448
0.2131738 -0.0051052411
0.21318316 -0.10506671
0.21320526 0.18590049
0.21322253 0.14082652
0.21325742 0.12512023
0.21331623 0.045029752
0.2133416 0.044222306
0.21334985 -0.039504212
0.21336199 0.213987
0.21337862 0.079031084
0.21338608 -0.066500563
0.21338748 0.067329707
0.21339419 -0.031940729
0.21340483 -0.065948772
0.21350089 0.17955416
0.21350786 0.11414998
0.21351981 0.23160165
0.21357736 -0.012251879
0.21359343 0.021081447
0.21366479 -0.050440078
0.21367032 0.021746123
0.21373245 0.0025204503
0.21379382 -0.031300688
0.21387858 -0.042108815
0.2139066 0.098785487
0.21396665 -0.073328111
0.21399503 -0.052841169
0.21401002 -0.02005528
0.21404323 0.040215805
0.21407545 0.0018483843
0.21411523 -0.037808628
0.21415859 0.10862892
0.21422676 0.075931757
0.21424292 0.017523427
0.21424815 0.10424783
0.21424936 0.21033883
0.21430647 0.02909243
0.21432623 -0.00055155748
0.21436219 0.17471318
0.21439997 0.99077579
0.21446376 -0.032260535
0.2144698 0.027625438
0.21452154 -0.040759978
0.21457224 0.17626862
0.21458523 0.18808515
0.21459264 0.014842296
0.21459526 0.016313866
0.21459895 -0.071544308
0.21462527 0.020530783
0.21463218 -0.03206164
0.21466454 -0.041635457
0.21467273 0.0056332024
0.2146996 -0.017436947
0.21473554 0.044702776
0.21475178 -0.085625451
0.21479499 -0.03288498
0.21483079 0.40657547
0.21492914 0.13287186
0.21509081 -0.0022217157
0.21510362 -0.055368617
0.21511072 0.0055386698
0.2151108 -0.047616673
0.21515379 -0.08573341
0.21523944 0.0033923575
0.21532083 -0.029567616
0.21534322 0.19358364
0.21536994 -0.053175815
0.21538567 0.017326194
0.21539031 -0.033408115
